log10_Xlan log10_mej log10_vej inclination_EM luminosity_distance log10_E0 thetaCore log10_n0 p log10_epsilon_e log10_epsilon_B KNtimeshift Ebv log_likelihood log_prior
-1.4913637371163802 -1.2701464781208966 -0.9447232427200224 0.01917351937111874 667.8663426149844 53.52746374482765 0.10448081509191544 1.4605340372847628 2.293097575121678 -2.006993594018364 -5.594471553024631 0.0 0.0 -148.95313097862274 -15.101341132419957
-2.611174332173012 -2.2424619782107373 -0.868671971356948 0.022223903671130873 210.7429556542304 51.00619808022572 0.15038403545618467 -0.252078402683491 2.301380813639899 -0.16282953439285563 -4.672288267789398 0.0 0.0 -148.91445468176988 -15.45961096988259
-1.341160668562254 -1.1561819012170043 -1.0660772706852812 0.06916954559302013 562.3605835034838 53.77485872555749 0.06709128288735201 1.71990922052702 2.1377998704990264 -2.752387959794702 -4.801649444518467 0.0 0.0 -148.91357216174225 -15.173009817435524
-2.2149281510694374 -1.3253068133258703 -0.9651883228240338 0.023944336826995954 697.2346223411563 52.13904022010698 0.0823407639006005 -0.9111154298900832 2.129879941742932 -1.5043693548603136 -2.7516625601363245 0.0 0.0 -148.90988199208596 -14.888646626931244
-2.4615273230195873 -1.5654333119000599 -0.8673850191945636 0.011715178914152078 718.772059762102 52.12146828904946 0.1752639103168662 1.5804309180377958 2.2620157325810277 -0.3780173059026781 -5.872611669919926 0.0 0.0 -148.90704097383608 -15.604018749082254
-1.0403499018367839 -1.1083709539238793 -0.7696011620307281 0.014332245127176898 1869.4767946449917 52.39928777777 0.024801246883720204 -4.551703363717122 2.6625023995889983 -0.0705041414469596 -2.250030756776531 0.0 0.0 -148.89490880538384 -13.813368195344065
-2.3010692370583454 -1.0169862696124041 -0.9849060519308188 0.023303122007026233 1069.7216492280368 50.770206806826614 0.08402393312371575 -2.9492534676913627 2.4335839933872507 -0.12835236392625227 -1.1264107353680526 0.0 0.0 -148.88867291416872 -14.90505943979598
-1.1825434520111817 -1.0955804633057094 -0.8800677485069629 0.01277657072042432 1254.8883861844802 51.489670395576724 0.03864190833026975 -4.824183169487569 2.507244024729632 -0.6467077355083619 -0.42275712435010426 0.0 0.0 -148.8840557731234 -14.144498162350999
-1.8786086059584841 -1.0471126095805112 -1.0146962401750947 0.03441188586579755 1291.7550814300985 52.34204634552568 0.03892164757097685 -2.536800504665669 2.3969164434443635 -0.12411577711421895 -3.4519844027380273 0.0 0.0 -148.81820792360182 -14.487894827562194
-1.686887379942759 -1.2051507178543805 -0.8501520270363806 0.02664027199339731 793.0781094290534 52.978278322359095 0.12326018123104494 1.31714034007498 2.2091896245979528 -1.1250408083550356 -5.9783041719525 0.0 0.0 -148.70314009956243 -15.273152865219622
-1.1981047849557815 -1.7219015169142164 -0.8609844081553161 0.09797224557711408 433.84197810945824 53.72469675041802 0.07619392613667211 1.94237697033007 2.2240359588654797 -1.8294987737800756 -6.305965137685115 0.0 0.0 -148.62420094703862 -15.59545720534581
-2.132033241863555 -1.13038260300976 -0.7515145175121158 0.008574361480634169 1395.5143025296866 52.17173371966328 0.020302971504041832 -4.879429929867095 2.2505674451175643 -0.6566650904539442 -0.8061933462759754 0.0 0.0 -148.60274563307163 -13.535443840746659
-1.3489479506188133 -2.310020903333036 -1.0022132982622414 0.011965258650642784 207.73498458972287 54.36743638125574 0.09356653263794065 1.6337475315221317 2.310666219525996 -1.842217967436051 -8.567827882256468 0.0 0.0 -148.59596198789677 -14.982348644227738
-2.372823966993856 -1.1062090734654826 -0.6643773069298742 0.009439434964713405 2321.384452305993 52.044543211026266 0.018441808927270535 -5.462447050741012 2.738120111268688 -0.361585662770608 -0.5702328437849165 0.0 0.0 -148.59251925440137 -13.481114660760447
-1.8487395274251792 -1.2771431317273554 -0.8607201195822898 0.005629918211331228 2306.9218854740066 51.731696319967874 0.038613912382466566 -3.6555489856502814 2.2243368594566455 -0.37335669541498184 -1.0578229326637594 0.0 0.0 -148.5846222358181 -14.099740768047358
-2.5399880249027684 -1.3566820667729873 -0.7653299333464256 0.0032187366716851453 1518.8400640406203 53.995486455043476 0.01379420547308533 -5.128031795103315 2.1906806307480893 -0.11900788941810436 -4.542039332087403 0.0 0.0 -148.56491923547162 -13.086971608980349
-2.228363686517915 -1.9980288193186553 -0.7101090867638578 0.05232379255111443 308.36090932204525 52.35708923688149 0.048218844030055906 -1.0484254170971496 2.3509267987914857 -1.3537350177133058 -3.46309566703623 0.0 0.0 -148.5342740022091 -14.900004495964826
-2.390691650109096 -1.119676659536236 -0.6693111950020607 0.010978374444959091 2166.981540913053 52.75693177779429 0.023888259736478307 -4.005232645050232 2.498909882710878 -0.23302317171536302 -2.9298558927075415 0.0 0.0 -148.50046836515452 -13.714489584052291
-2.160735872128546 -2.1379514566152755 -0.8326973395715632 0.010280433544301361 311.8917418791512 51.85247606695 0.09554885003902856 -0.4721099889195628 2.129639588483615 -1.2422872039193944 -3.7227440864431447 0.0 0.0 -148.49942184852193 -15.00092508934664
-2.2196240802091713 -1.1106206433344932 -0.5672724086369871 0.01188564515722723 948.3002826757343 52.32080049719892 0.014087534860305534 -5.100282265597363 2.318492952604756 -0.3643408491812101 -1.665417244647701 0.0 0.0 -148.46898679187848 -13.436703994683302
-3.213759649235599 -1.4225861089029972 -0.8839016589687418 0.026053398473591265 1148.214504877491 50.974174008743155 0.06151252108681742 -3.2701492779270613 2.611174385629411 -0.07408898151403065 -1.4686668746492177 0.0 0.0 -148.45495539841937 -14.644435742867799
-1.3215506825963859 -1.7272141811652728 -1.3488729425000114 0.00962872338400835 249.15856682385643 52.16573960559187 0.09645502053908132 -0.5974297323917659 2.2567259102940254 -1.779024361256715 -3.657727329973155 0.0 0.0 -148.410790706087 -15.009558686225748
-2.2074280053510087 -1.520718285805487 -0.8551865000091078 0.01759081350075383 853.7030388746759 51.99460404152082 0.054986886797352655 -2.575968129589218 2.2512613715402368 -0.2896752292820226 -3.2155854542225617 0.0 0.0 -148.39498507619246 -14.493764972956761
-2.0084610072304283 -1.2611092190062436 -0.5477518417991694 0.05923758946767321 1262.9946457657795 51.70395201888162 0.047327329597062505 -0.9552772116981298 2.213665855766553 -0.18493796333920365 -2.6330123469069564 0.0 0.0 -148.3853787120224 -15.075909980322159
-1.6568806544470238 -1.3476388872611975 -0.9985883832203811 0.033878556121794995 1343.7267659925926 51.452182113895134 0.03002313738268019 -3.654794931247964 2.279094440515082 -0.12152407943475474 -0.7606815587533866 0.0 0.0 -148.3789994698934 -14.474127719750616
-2.847710493339572 -1.3027290401030696 -0.7106813320814576 0.011062456315023683 1565.194776624917 53.19704127882697 0.011021798332240821 -5.740388818616306 2.56515725551043 -0.6602127787855689 -1.803333643333298 0.0 0.0 -148.35171301352148 -13.339069927625825
-1.6582070319735083 -1.235717774057664 -0.5842457417880187 0.03489697977884503 800.4858535637123 50.49137728003143 0.08540661787383956 -2.4498193525106973 2.3166688671904425 -0.13310557826674785 -1.0061573385404472 0.0 0.0 -148.18446402481183 -14.96639905964426
-1.8012013519515997 -1.0847623255021839 -0.5238526712706011 0.015269700748607456 1751.5753409752488 52.03500725795403 0.032327708035475 -4.363792052407726 2.4422342641719794 -0.22517331488489578 -1.779644188940587 0.0 0.0 -148.18130935178183 -14.022976964278072
-1.2843466888502464 -1.5071310571652492 -0.971765786780172 0.005442296747799072 1144.0047911162426 53.28618660712326 0.015400639726203879 -5.9840389513954175 2.616773705621728 -0.028622502237218406 -3.6799056740507696 0.0 0.0 -148.15005180734704 -13.232347465226038
-1.049767339755887 -1.138576946142666 -0.7774715392897265 0.004459299208267479 1165.2909019330916 53.66258723591078 0.0453593630397234 -1.142593770602665 2.1706778039605528 -0.3535773805931406 -6.330488503518329 0.0 0.0 -148.10170956598768 -14.25494836402515
-1.3394994364614492 -1.5467990907698135 -0.9114072155225037 0.0164328170933545 1301.5746062307442 51.51059708926173 0.028772199539629423 -5.269701316021302 2.5033837051869168 -0.43484066525815734 -0.15136352178369172 0.0 0.0 -148.0842873945669 -13.958006633593843
-1.4120960807077214 -1.4913873718642616 -0.7901522075109471 0.01722902149425668 1750.1040384818434 51.796004318904465 0.03169109141922006 -3.6755958348794957 2.4773709733754363 -0.1958528352000739 -1.641446704442771 0.0 0.0 -148.05563325338963 -14.039315288655128
-3.2877360997716245 -1.1170242069617307 -0.8060861166424417 0.015075260929999463 1697.1966870150238 51.61599856032416 0.027814252763755258 -4.847578525526124 2.447616704285643 -0.45099935150365233 -0.22094653864239788 0.0 0.0 -148.03353001705253 -13.907928605355394
-1.274259479357931 -1.7365712418942971 -0.7875688813403992 0.03327722545181979 503.3569646073836 52.24227660710448 0.09041046660151959 -0.6761014633658249 2.2385921344669657 -1.601321133777962 -3.215029007348578 0.0 0.0 -148.02922808568033 -15.007596448304565
-1.6129025869380835 -1.4175066630911464 -1.2114268333750178 0.025460208068883095 389.4796198077385 50.43478487873252 0.04484978343372812 -3.9970139158320857 2.570064517352449 -0.17348136637228428 -0.6109387564209694 0.0 0.0 -147.96624074697124 -14.399946845369715
-2.6876273216363527 -1.1896543961729857 -0.8452061241052062 0.022011862921652813 1379.513414682292 51.65444441837092 0.030838519235735065 -4.266065549208116 2.350431760338073 -0.6364061543267479 -0.5128389770822732 0.0 0.0 -147.95835277005625 -14.119003471637566
-1.8760530971099292 -1.3704217755764807 -1.0642465592559516 0.06964698157784283 545.2465326984811 51.074332239437865 0.07288362015634178 -1.0965070418063991 2.2151789894396465 -0.4328009681063181 -2.2357475574530383 0.0 0.0 -147.93464206396865 -15.180940936331794
-3.1898372795039616 -1.541583041045747 -0.7688605768487113 0.009321670836770518 956.5192926227002 52.44751138302923 0.010764910765901988 -5.794498397223547 2.3612023109504916 -0.3956376627188831 -1.360012691321712 0.0 0.0 -147.91262787086112 -13.186709436810052
-1.8735486155485188 -1.359480424072986 -0.8692253170619522 0.034288630022518564 608.3640114812234 54.40370364141168 0.029394884464859716 -0.4134466066293543 2.3015863802510537 -0.43483843364749664 -7.876955254561648 0.0 0.0 -147.85112311825696 -14.496661112443128
-2.3381476072583247 -1.0012849440949587 -0.6881526653986816 0.0009548068530296618 1526.667642269295 52.03411497709027 0.03405312841488144 -3.683055809089652 2.625670528289654 -0.30160608667311894 -2.180801579030703 0.0 0.0 -147.84434588126362 -13.96381426611412
-2.44762945845164 -1.6155334238461396 -0.6953223786742724 0.017885470829222053 617.446586310436 52.3014039516045 0.10931809239740775 0.18985401042793804 2.2382684829648247 -1.0580881132603066 -4.500464121496803 0.0 0.0 -147.8241427248929 -15.14314520919898
-2.214186471548191 -1.312179613515975 -0.626321758889206 0.02861287584139627 1523.0603934633807 51.790965522334034 0.024393615041421592 -3.2073555888520615 2.292669845605078 -0.38600579682588965 -1.0358859396138058 0.0 0.0 -147.7115309652091 -14.317745062181555
-1.6490867867656838 -1.3105367256359497 -0.7879321466330014 0.007551256057807047 696.9519035602308 51.43146207153583 0.015771016233479724 -5.894404356624808 2.46036869207652 -0.15442270350865606 -0.4670800149630292 0.0 0.0 -147.69939637093466 -13.30830067315793
-3.138034282877926 -1.1174720254100734 -0.7574457517608788 0.008588986364303443 1808.1443117644092 51.58259043676946 0.054837645917314125 -2.7674565616740363 2.1343690373847983 -0.31676280054768835 -1.3793983348281031 0.0 0.0 -147.67615040920916 -14.452142012306137
-1.7440643761564187 -1.959409969172854 -0.7082663922805326 0.04351580441905248 497.38053571104615 51.875908971386295 0.03780755017434097 -2.353630775670651 2.301198586103626 -0.17338395377146654 -3.2543715513627713 0.0 0.0 -147.67005004972825 -14.730387718833146
-2.6082186422726776 -1.368302144399547 -0.8477743775294796 0.000828374355722065 508.1807449551988 51.50550318195176 0.025252408381086743 -5.210395772351706 2.512277509655046 -0.2413082099325532 -1.4440673204827856 0.0 0.0 -147.60934365231725 -13.664958851619321
-2.1008347629523367 -1.3629234707377065 -0.8909611068292408 0.0004739251961821173 1099.8035887658164 53.4371289148194 0.02744693403778884 -3.0376990485743165 2.342970647496543 -0.049303616206455736 -5.403656710431816 0.0 0.0 -147.60754162229537 -13.747902818259035
-2.294896316277189 -1.2950250372152228 -1.077159967805258 0.01628337339049625 693.7535316021583 51.159081567702955 0.027510348958833496 -5.331357998838902 2.2697105493707164 -0.09957627588543794 -0.580252665203254 0.0 0.0 -147.60626306249642 -13.925234293367193
-1.8483492993158888 -1.3996535530734078 -1.2242968972708996 0.016981933359262322 705.3096022214878 51.10855993154242 0.06203049647884834 -3.577033683111701 2.535204142858507 -0.11363347662278844 -1.9020033882415017 0.0 0.0 -147.57013748623706 -14.600599737394862
-2.036539756351785 -1.442512142058154 -0.9408438433577514 0.007784762216531064 713.3794080540493 51.242059075123244 0.04635812507374384 -3.136776131455001 2.2770615880640617 -0.12675366600212268 -2.0038464009408017 0.0 0.0 -147.5678540234834 -14.28599552114036
-1.4892645865733973 -1.2534115910194006 -0.952932892939925 0.02029160425967088 1312.2859998436447 51.61874174039585 0.03442754210126749 -4.363043436325052 2.813868675100076 -0.11600920860869746 -1.503797791991433 0.0 0.0 -147.55063086926774 -14.14805252904392
-1.4786245820330284 -1.3536528732977333 -0.761119322208361 0.000896960213937664 936.2684699229467 51.324169392630445 0.02923532597776845 -5.119668703103547 2.1707749485773884 -0.05663998443992657 -0.7687887859583231 0.0 0.0 -147.54728114116858 -13.811347699591867
-2.4400987786755923 -1.7208816645987797 -0.7503405265763834 0.012228682206106555 1039.4284009321445 51.08574220134009 0.05599620371210481 -3.247915188660046 2.5665898542114878 -0.18546795861682863 -1.4478320729096534 0.0 0.0 -147.52303955829979 -14.48462898675026
-2.470619408789804 -1.2062045520728861 -0.7911802047426499 0.001133842648420498 2336.2891431157805 51.153184374628104 0.07014076847448081 -2.2384329004467127 2.432791834100277 -0.05226370676684944 -1.5604235859338207 0.0 0.0 -147.52263243371632 -14.686134133653102
-1.3815427977901482 -1.0131388311331104 -0.8914690363385431 0.01471639017022876 1297.6730146095217 52.06682427516505 0.031979950923064805 -4.602533964601316 2.6492567113908594 -0.25644911534469195 -1.8531529107229296 0.0 0.0 -147.52041838952752 -14.00648919714089
-3.4522499229406445 -1.2683442851052382 -0.6710148800680202 0.012163067635629458 1439.2087882454957 52.20267640732192 0.027377579852856306 -4.533440219042614 2.4063070222715623 -0.23172650103461478 -2.0067585529958984 0.0 0.0 -147.43303351189365 -13.843912107123508
-2.071228163366079 -1.4693158493818648 -0.6687825926729805 0.00779041919714573 805.4539842738302 52.43347584613971 0.020375834190523752 -4.650343455883252 2.499122184621503 -0.23217681065380003 -2.719912957408443 0.0 0.0 -147.4198593496615 -13.52293936361222
-2.019552674253576 -1.1987032893857898 -0.6015582584613581 0.008172978873929097 1015.9155474353827 52.266559197695294 0.01302480113461205 -5.854984263662572 2.224903377916981 -0.33753269208511494 -1.0848145842890773 0.0 0.0 -147.34210021929457 -13.199228680622873
-3.0983311895233925 -1.389338782813991 -0.8170728224291494 0.014445541591785504 934.2175624289412 51.29836104392517 0.0384178936925969 -4.18165093028316 2.3077272791370524 -0.6276484071425736 -0.3976131122587674 0.0 0.0 -147.33526922933535 -14.154714655429846
-1.45878143586485 -1.319237449288149 -0.9410979048868403 0.017767524430583246 1466.0832691422547 51.58856606717954 0.0354408718360551 -3.999341770811497 2.4404292560605496 -0.1701040006817216 -1.2672599246044634 0.0 0.0 -147.30273092929895 -14.129030208551598
-1.520949300303415 -1.889578219319375 -0.9994580403812939 0.026339724993102952 436.01112412133693 51.55279674714996 0.11351406904476347 -0.6038747602934667 2.2454545793737193 -1.2561258388862395 -2.8485330762517593 0.0 0.0 -147.28238068142613 -15.194347178834004
-1.8662793429842686 -1.4547764266632315 -0.9534581098236918 0.0007163064531673387 596.8651688534528 51.30326374906607 0.04681244529876621 -4.0850597674091516 2.5416924326648287 -0.2236943131671616 -1.947203563828694 0.0 0.0 -147.2789112710317 -14.281765437760377
-2.69842222652213 -1.0294568195798814 -0.6409808649076834 0.0197204036687185 1983.377999974155 52.442347035412645 0.02082432986095227 -3.6324727833915853 2.345972432144266 -0.4130055277383695 -1.8888243303773713 0.0 0.0 -147.26818957702798 -13.920015018677159
-1.2710256089264056 -1.3306090477952406 -0.9575812402218414 0.008926673453431663 1485.7900983707418 52.74666042769104 0.018365200720482613 -5.147996208974869 2.353796996335387 -0.2663700415147616 -2.300604020163947 0.0 0.0 -147.2162808779942 -13.464086268623571
-1.3286989065559074 -1.0152174894221544 -0.6222611008428698 0.004557845826818782 1598.196750375933 52.30329636251884 0.01610541123889256 -5.813992733857322 2.746898140592324 -0.16530471778601363 -1.4576367207876757 0.0 0.0 -147.14454209930287 -13.254699346308154
-1.3737050729742122 -1.0500676085021587 -1.2755640708354954 0.011212124113177069 862.5131676490608 51.400491243599355 0.04116524099306781 -3.7587931176660834 2.288135442374603 -0.24469168794059826 -1.4910109653711814 0.0 0.0 -147.11772413157755 -14.190185870781
-1.9944306074190221 -1.1175912710296037 -0.7217249856652437 0.016262108897292328 1028.6307335090357 52.65065592192483 0.030717943956639522 -4.1519181345552285 2.49463476971387 -0.17727401218309513 -3.3937587337999195 0.0 0.0 -147.11310467823506 -14.000478938804083
-2.110341574213112 -1.6064666520908046 -0.742959938984711 0.052083206284809745 778.5468965517045 50.49824693249214 0.10785835439858638 -1.7371454408613696 2.338569420573268 -0.05540852593218659 -1.643959972020074 0.0 0.0 -147.08359202227626 -15.232907180849281
-3.1944770249386614 -1.4468249798597772 -0.6281886752283077 0.0028911204671781604 746.3574094895964 52.37678260659379 0.01484460360116896 -5.974409268938019 2.4219131632022513 -0.3817507554409332 -1.6875335199284542 0.0 0.0 -147.05014804249956 -13.152101218657428
-2.685196532543465 -1.4037619525944154 -0.7860004239818865 0.02530696529015978 1691.4304623714481 51.728369674348826 0.048310018530447266 -3.381026345326662 2.6729810114201826 -0.027164077759937122 -2.1940275904658435 0.0 0.0 -146.9920704392297 -14.450345068694734
-2.124578474576337 -1.3010437152065422 -0.9625895273842432 0.024725126643752232 479.85220911394913 51.170368559014925 0.03750310914767189 -4.231356521109152 2.3477776192429087 -0.08667209683825838 -1.6152446957353401 0.0 0.0 -146.9854459305747 -14.277249525375858
-1.6417694150398576 -1.2435971159330994 -0.7877691739242818 0.000110263182150029 2383.199845523246 51.3265177108984 0.04420166140647512 -3.1452241626116706 2.363830674985684 -0.04371941253123257 -1.114088612540879 0.0 0.0 -146.93135441234202 -14.224264763292112
-2.2289212273375236 -1.2631143554464366 -0.5664513033165166 0.0049070528903532315 1205.7334730064533 53.59314055855747 0.015427927686083913 -5.177898372527493 2.3107576248022133 -0.04641141207773458 -4.392060190734916 0.0 0.0 -146.91584631831483 -13.222260662769695
-1.410973844772852 -1.1876224718831705 -0.6614834838741226 0.03763580874502236 916.784059478122 50.899146744395125 0.046724214907024164 -4.098191927861281 2.514289127489633 -0.30556778577782406 -0.34079871799213635 0.0 0.0 -146.9090859388019 -14.604167532005064
-1.7377367454183203 -1.0902894618460712 -0.73192343677645 0.012905445959247683 1255.5059898213935 51.80937850401837 0.03343224467724128 -3.5369480323855678 2.1864827238126536 -0.054958530885783397 -2.0526014074354446 0.0 0.0 -146.87492294435944 -14.019525040911716
-2.3259306402091027 -1.5629420806691037 -1.075845949812644 0.005755379594713864 654.5540820052494 52.3893922555342 0.01950769598021191 -5.832337672673915 2.2678943880450055 -0.2535443082322608 -2.24547949771676 0.0 0.0 -146.8113871021585 -13.449830042681498
-2.80828628698026 -1.651694933317828 -0.8950017829370509 0.020429395357121106 704.4459112273041 50.39015372727693 0.09303110598823403 -2.510723934867955 2.3518107197875056 -0.13595125798575047 -1.2459136612082613 0.0 0.0 -146.77598671938782 -14.992544709431751
-2.648800240848445 -1.9790627858159424 -1.268129170294665 0.026728153646553298 457.54143472803503 50.551900146141286 0.0378766144668983 -5.1528603818396945 2.6116331454588444 -0.03888775832542102 -0.3501547365471538 0.0 0.0 -146.7725538394586 -14.318813825392798
-1.2646209331862934 -1.338206757157127 -0.8634651176429995 0.03126185294236651 1310.3167269150056 51.11457693769339 0.04756328314901614 -2.967919219594485 2.5172410841587776 -0.06966096284638823 -1.4913787724261258 0.0 0.0 -146.7647011668133 -14.513561388332217
-1.778256000279812 -1.3373091736395337 -0.7506805349632575 0.017135523666579524 1668.6383689326033 51.746562274973705 0.02571994062028582 -4.535965115670108 2.4439274553021786 -0.019994586158982308 -1.2069249239967235 0.0 0.0 -146.75912232151975 -13.904700378235436
-2.007940069769221 -1.259807570274284 -0.68632683730226 0.022966742416285893 953.1548494146393 51.90089587233593 0.029194664863382944 -3.553260598434803 2.251308016362881 -0.38522217952131754 -1.785866425329809 0.0 0.0 -146.74564469211933 -14.11891482853083
-1.3752015193236296 -1.4882597059248361 -0.8518230772631804 0.014259242129239078 722.2554138087725 51.323272240458714 0.06429267765752045 -2.357487704229157 2.466359383558898 -0.08203825266336473 -2.835312853979943 0.0 0.0 -146.72450609011062 -14.623539627807531
-1.948745534118005 -1.458350084744419 -0.6700759796285773 0.019379196500496697 805.5334783427411 50.906079029423076 0.046928516016524285 -4.0048121388579245 2.424320186878052 -0.5043510216323099 -0.4196842025850689 0.0 0.0 -146.71638465274688 -14.369389213604343
